,YYY,MM,DD,hours,hours_mins,days,days_m,Kp,ap,D,datetime_column
230085,2010,9,28,15.0,16.5,28760.625,28760.6875,2.0,7,1,2010-09-28
230086,2010,9,28,18.0,19.5,28760.75,28760.8125,1.667,6,1,2010-09-28
230087,2010,9,28,21.0,22.5,28760.875,28760.9375,0.667,3,1,2010-09-28
230088,2010,9,29,0.0,1.5,28761.0,28761.0625,1.0,4,1,2010-09-29
230089,2010,9,29,3.0,4.5,28761.125,28761.1875,2.667,12,1,2010-09-29
230090,2010,9,29,6.0,7.5,28761.25,28761.3125,0.667,3,1,2010-09-29
230091,2010,9,29,9.0,10.5,28761.375,28761.4375,0.667,3,1,2010-09-29
230092,2010,9,29,12.0,13.5,28761.5,28761.5625,1.0,4,1,2010-09-29
230093,2010,9,29,15.0,16.5,28761.625,28761.6875,0.667,3,1,2010-09-29
230094,2010,9,29,18.0,19.5,28761.75,28761.8125,0.333,2,1,2010-09-29
230095,2010,9,29,21.0,22.5,28761.875,28761.9375,0.0,0,1,2010-09-29
230096,2010,9,30,0.0,1.5,28762.0,28762.0625,0.0,0,1,2010-09-30
230097,2010,9,30,3.0,4.5,28762.125,28762.1875,0.0,0,1,2010-09-30
230098,2010,9,30,6.0,7.5,28762.25,28762.3125,0.333,2,1,2010-09-30
230099,2010,9,30,9.0,10.5,28762.375,28762.4375,0.667,3,1,2010-09-30
230100,2010,9,30,12.0,13.5,28762.5,28762.5625,0.333,2,1,2010-09-30
230101,2010,9,30,15.0,16.5,28762.625,28762.6875,0.333,2,1,2010-09-30
230102,2010,9,30,18.0,19.5,28762.75,28762.8125,0.333,2,1,2010-09-30
230103,2010,9,30,21.0,22.5,28762.875,28762.9375,0.667,3,1,2010-09-30
230104,2010,10,1,0.0,1.5,28763.0,28763.0625,0.667,3,1,2010-10-01
230105,2010,10,1,3.0,4.5,28763.125,28763.1875,0.667,3,1,2010-10-01
230106,2010,10,1,6.0,7.5,28763.25,28763.3125,0.0,0,1,2010-10-01
230107,2010,10,1,9.0,10.5,28763.375,28763.4375,0.333,2,1,2010-10-01
230108,2010,10,1,12.0,13.5,28763.5,28763.5625,0.333,2,1,2010-10-01
230109,2010,10,1,15.0,16.5,28763.625,28763.6875,0.0,0,1,2010-10-01
230110,2010,10,1,18.0,19.5,28763.75,28763.8125,0.0,0,1,2010-10-01
230111,2010,10,1,21.0,22.5,28763.875,28763.9375,0.333,2,1,2010-10-01
230112,2010,10,2,0.0,1.5,28764.0,28764.0625,0.0,0,1,2010-10-02
230113,2010,10,2,3.0,4.5,28764.125,28764.1875,0.0,0,1,2010-10-02
230114,2010,10,2,6.0,7.5,28764.25,28764.3125,0.0,0,1,2010-10-02
230115,2010,10,2,9.0,10.5,28764.375,28764.4375,0.0,0,1,2010-10-02
230116,2010,10,2,12.0,13.5,28764.5,28764.5625,0.0,0,1,2010-10-02
230117,2010,10,2,15.0,16.5,28764.625,28764.6875,0.0,0,1,2010-10-02
230118,2010,10,2,18.0,19.5,28764.75,28764.8125,0.0,0,1,2010-10-02
230119,2010,10,2,21.0,22.5,28764.875,28764.9375,0.0,0,1,2010-10-02
230120,2010,10,3,0.0,1.5,28765.0,28765.0625,0.667,3,1,2010-10-03
230121,2010,10,3,3.0,4.5,28765.125,28765.1875,1.0,4,1,2010-10-03
230122,2010,10,3,6.0,7.5,28765.25,28765.3125,0.0,0,1,2010-10-03
230123,2010,10,3,9.0,10.5,28765.375,28765.4375,0.667,3,1,2010-10-03
230124,2010,10,3,12.0,13.5,28765.5,28765.5625,0.0,0,1,2010-10-03
230125,2010,10,3,15.0,16.5,28765.625,28765.6875,0.0,0,1,2010-10-03
230126,2010,10,3,18.0,19.5,28765.75,28765.8125,0.333,2,1,2010-10-03
230127,2010,10,3,21.0,22.5,28765.875,28765.9375,0.0,0,1,2010-10-03
230128,2010,10,4,0.0,1.5,28766.0,28766.0625,0.0,0,1,2010-10-04
230129,2010,10,4,3.0,4.5,28766.125,28766.1875,0.0,0,1,2010-10-04
230130,2010,10,4,6.0,7.5,28766.25,28766.3125,0.0,0,1,2010-10-04
230131,2010,10,4,9.0,10.5,28766.375,28766.4375,0.0,0,1,2010-10-04
230132,2010,10,4,12.0,13.5,28766.5,28766.5625,0.667,3,1,2010-10-04
230133,2010,10,4,15.0,16.5,28766.625,28766.6875,0.333,2,1,2010-10-04
230134,2010,10,4,18.0,19.5,28766.75,28766.8125,0.667,3,1,2010-10-04
230135,2010,10,4,21.0,22.5,28766.875,28766.9375,1.0,4,1,2010-10-04
230136,2010,10,5,0.0,1.5,28767.0,28767.0625,1.667,6,1,2010-10-05
230137,2010,10,5,3.0,4.5,28767.125,28767.1875,1.667,6,1,2010-10-05
230138,2010,10,5,6.0,7.5,28767.25,28767.3125,2.333,9,1,2010-10-05
230139,2010,10,5,9.0,10.5,28767.375,28767.4375,2.0,7,1,2010-10-05
230140,2010,10,5,12.0,13.5,28767.5,28767.5625,1.0,4,1,2010-10-05
230141,2010,10,5,15.0,16.5,28767.625,28767.6875,1.333,5,1,2010-10-05
230142,2010,10,5,18.0,19.5,28767.75,28767.8125,0.667,3,1,2010-10-05
230143,2010,10,5,21.0,22.5,28767.875,28767.9375,0.333,2,1,2010-10-05
230144,2010,10,6,0.0,1.5,28768.0,28768.0625,1.333,5,1,2010-10-06
230145,2010,10,6,3.0,4.5,28768.125,28768.1875,0.0,0,1,2010-10-06
230146,2010,10,6,6.0,7.5,28768.25,28768.3125,1.333,5,1,2010-10-06
230147,2010,10,6,9.0,10.5,28768.375,28768.4375,1.333,5,1,2010-10-06
230148,2010,10,6,12.0,13.5,28768.5,28768.5625,2.333,9,1,2010-10-06
230149,2010,10,6,15.0,16.5,28768.625,28768.6875,2.0,7,1,2010-10-06
230150,2010,10,6,18.0,19.5,28768.75,28768.8125,1.667,6,1,2010-10-06
230151,2010,10,6,21.0,22.5,28768.875,28768.9375,0.333,2,1,2010-10-06
230152,2010,10,7,0.0,1.5,28769.0,28769.0625,0.667,3,1,2010-10-07
230153,2010,10,7,3.0,4.5,28769.125,28769.1875,1.0,4,1,2010-10-07
230154,2010,10,7,6.0,7.5,28769.25,28769.3125,0.667,3,1,2010-10-07
230155,2010,10,7,9.0,10.5,28769.375,28769.4375,0.667,3,1,2010-10-07
230156,2010,10,7,12.0,13.5,28769.5,28769.5625,1.333,5,1,2010-10-07
230157,2010,10,7,15.0,16.5,28769.625,28769.6875,0.333,2,1,2010-10-07
230158,2010,10,7,18.0,19.5,28769.75,28769.8125,0.0,0,1,2010-10-07
230159,2010,10,7,21.0,22.5,28769.875,28769.9375,1.333,5,1,2010-10-07
230160,2010,10,8,0.0,1.5,28770.0,28770.0625,3.0,15,1,2010-10-08
230161,2010,10,8,3.0,4.5,28770.125,28770.1875,1.667,6,1,2010-10-08
230162,2010,10,8,6.0,7.5,28770.25,28770.3125,0.667,3,1,2010-10-08
230163,2010,10,8,9.0,10.5,28770.375,28770.4375,1.0,4,1,2010-10-08
230164,2010,10,8,12.0,13.5,28770.5,28770.5625,0.333,2,1,2010-10-08
230165,2010,10,8,15.0,16.5,28770.625,28770.6875,0.667,3,1,2010-10-08
230166,2010,10,8,18.0,19.5,28770.75,28770.8125,0.333,2,1,2010-10-08
230167,2010,10,8,21.0,22.5,28770.875,28770.9375,1.0,4,1,2010-10-08
230168,2010,10,9,0.0,1.5,28771.0,28771.0625,2.0,7,1,2010-10-09
230169,2010,10,9,3.0,4.5,28771.125,28771.1875,1.333,5,1,2010-10-09
230170,2010,10,9,6.0,7.5,28771.25,28771.3125,1.0,4,1,2010-10-09
230171,2010,10,9,9.0,10.5,28771.375,28771.4375,1.667,6,1,2010-10-09
230172,2010,10,9,12.0,13.5,28771.5,28771.5625,0.333,2,1,2010-10-09
230173,2010,10,9,15.0,16.5,28771.625,28771.6875,1.0,4,1,2010-10-09
230174,2010,10,9,18.0,19.5,28771.75,28771.8125,0.667,3,1,2010-10-09
230175,2010,10,9,21.0,22.5,28771.875,28771.9375,0.333,2,1,2010-10-09
230176,2010,10,10,0.0,1.5,28772.0,28772.0625,0.333,2,1,2010-10-10
230177,2010,10,10,3.0,4.5,28772.125,28772.1875,0.0,0,1,2010-10-10
230178,2010,10,10,6.0,7.5,28772.25,28772.3125,0.0,0,1,2010-10-10
230179,2010,10,10,9.0,10.5,28772.375,28772.4375,0.667,3,1,2010-10-10
230180,2010,10,10,12.0,13.5,28772.5,28772.5625,1.0,4,1,2010-10-10
230181,2010,10,10,15.0,16.5,28772.625,28772.6875,0.667,3,1,2010-10-10
230182,2010,10,10,18.0,19.5,28772.75,28772.8125,1.0,4,1,2010-10-10
230183,2010,10,10,21.0,22.5,28772.875,28772.9375,2.0,7,1,2010-10-10
230184,2010,10,11,0.0,1.5,28773.0,28773.0625,0.667,3,1,2010-10-11
230185,2010,10,11,3.0,4.5,28773.125,28773.1875,2.0,7,1,2010-10-11
230186,2010,10,11,6.0,7.5,28773.25,28773.3125,3.0,15,1,2010-10-11
230187,2010,10,11,9.0,10.5,28773.375,28773.4375,3.667,22,1,2010-10-11
230188,2010,10,11,12.0,13.5,28773.5,28773.5625,4.333,32,1,2010-10-11
230189,2010,10,11,15.0,16.5,28773.625,28773.6875,4.333,32,1,2010-10-11
230190,2010,10,11,18.0,19.5,28773.75,28773.8125,4.0,27,1,2010-10-11
230191,2010,10,11,21.0,22.5,28773.875,28773.9375,3.333,18,1,2010-10-11
230192,2010,10,12,0.0,1.5,28774.0,28774.0625,3.0,15,1,2010-10-12
230193,2010,10,12,3.0,4.5,28774.125,28774.1875,3.667,22,1,2010-10-12
230194,2010,10,12,6.0,7.5,28774.25,28774.3125,2.0,7,1,2010-10-12
230195,2010,10,12,9.0,10.5,28774.375,28774.4375,1.333,5,1,2010-10-12
230196,2010,10,12,12.0,13.5,28774.5,28774.5625,1.667,6,1,2010-10-12
230197,2010,10,12,15.0,16.5,28774.625,28774.6875,2.667,12,1,2010-10-12
230198,2010,10,12,18.0,19.5,28774.75,28774.8125,1.333,5,1,2010-10-12
230199,2010,10,12,21.0,22.5,28774.875,28774.9375,2.667,12,1,2010-10-12
230200,2010,10,13,0.0,1.5,28775.0,28775.0625,1.667,6,1,2010-10-13
230201,2010,10,13,3.0,4.5,28775.125,28775.1875,1.333,5,1,2010-10-13
230202,2010,10,13,6.0,7.5,28775.25,28775.3125,2.0,7,1,2010-10-13
230203,2010,10,13,9.0,10.5,28775.375,28775.4375,0.667,3,1,2010-10-13
230204,2010,10,13,12.0,13.5,28775.5,28775.5625,0.667,3,1,2010-10-13
230205,2010,10,13,15.0,16.5,28775.625,28775.6875,1.333,5,1,2010-10-13
230206,2010,10,13,18.0,19.5,28775.75,28775.8125,0.667,3,1,2010-10-13
230207,2010,10,13,21.0,22.5,28775.875,28775.9375,0.333,2,1,2010-10-13
230208,2010,10,14,0.0,1.5,28776.0,28776.0625,0.667,3,1,2010-10-14
230209,2010,10,14,3.0,4.5,28776.125,28776.1875,0.0,0,1,2010-10-14
230210,2010,10,14,6.0,7.5,28776.25,28776.3125,0.0,0,1,2010-10-14
230211,2010,10,14,9.0,10.5,28776.375,28776.4375,0.333,2,1,2010-10-14
230212,2010,10,14,12.0,13.5,28776.5,28776.5625,0.0,0,1,2010-10-14
230213,2010,10,14,15.0,16.5,28776.625,28776.6875,0.0,0,1,2010-10-14
230214,2010,10,14,18.0,19.5,28776.75,28776.8125,0.0,0,1,2010-10-14
230215,2010,10,14,21.0,22.5,28776.875,28776.9375,0.333,2,1,2010-10-14
230216,2010,10,15,0.0,1.5,28777.0,28777.0625,0.667,3,1,2010-10-15
230217,2010,10,15,3.0,4.5,28777.125,28777.1875,0.667,3,1,2010-10-15
230218,2010,10,15,6.0,7.5,28777.25,28777.3125,0.667,3,1,2010-10-15
230219,2010,10,15,9.0,10.5,28777.375,28777.4375,1.667,6,1,2010-10-15
230220,2010,10,15,12.0,13.5,28777.5,28777.5625,1.333,5,1,2010-10-15
230221,2010,10,15,15.0,16.5,28777.625,28777.6875,1.333,5,1,2010-10-15
230222,2010,10,15,18.0,19.5,28777.75,28777.8125,2.0,7,1,2010-10-15
230223,2010,10,15,21.0,22.5,28777.875,28777.9375,2.0,7,1,2010-10-15
230224,2010,10,16,0.0,1.5,28778.0,28778.0625,2.333,9,1,2010-10-16
230225,2010,10,16,3.0,4.5,28778.125,28778.1875,1.667,6,1,2010-10-16
230226,2010,10,16,6.0,7.5,28778.25,28778.3125,0.667,3,1,2010-10-16
230227,2010,10,16,9.0,10.5,28778.375,28778.4375,0.0,0,1,2010-10-16
230228,2010,10,16,12.0,13.5,28778.5,28778.5625,1.0,4,1,2010-10-16
230229,2010,10,16,15.0,16.5,28778.625,28778.6875,2.0,7,1,2010-10-16
230230,2010,10,16,18.0,19.5,28778.75,28778.8125,2.667,12,1,2010-10-16
230231,2010,10,16,21.0,22.5,28778.875,28778.9375,2.667,12,1,2010-10-16
230232,2010,10,17,0.0,1.5,28779.0,28779.0625,2.333,9,1,2010-10-17
230233,2010,10,17,3.0,4.5,28779.125,28779.1875,3.333,18,1,2010-10-17
230234,2010,10,17,6.0,7.5,28779.25,28779.3125,3.667,22,1,2010-10-17
230235,2010,10,17,9.0,10.5,28779.375,28779.4375,2.0,7,1,2010-10-17
230236,2010,10,17,12.0,13.5,28779.5,28779.5625,1.333,5,1,2010-10-17
230237,2010,10,17,15.0,16.5,28779.625,28779.6875,0.667,3,1,2010-10-17
230238,2010,10,17,18.0,19.5,28779.75,28779.8125,2.333,9,1,2010-10-17
230239,2010,10,17,21.0,22.5,28779.875,28779.9375,2.667,12,1,2010-10-17
230240,2010,10,18,0.0,1.5,28780.0,28780.0625,2.333,9,1,2010-10-18
230241,2010,10,18,3.0,4.5,28780.125,28780.1875,0.667,3,1,2010-10-18
230242,2010,10,18,6.0,7.5,28780.25,28780.3125,0.667,3,1,2010-10-18
230243,2010,10,18,9.0,10.5,28780.375,28780.4375,1.0,4,1,2010-10-18
230244,2010,10,18,12.0,13.5,28780.5,28780.5625,0.333,2,1,2010-10-18
230245,2010,10,18,15.0,16.5,28780.625,28780.6875,0.333,2,1,2010-10-18
230246,2010,10,18,18.0,19.5,28780.75,28780.8125,1.667,6,1,2010-10-18
230247,2010,10,18,21.0,22.5,28780.875,28780.9375,2.667,12,1,2010-10-18
230248,2010,10,19,0.0,1.5,28781.0,28781.0625,2.333,9,1,2010-10-19
230249,2010,10,19,3.0,4.5,28781.125,28781.1875,2.667,12,1,2010-10-19
230250,2010,10,19,6.0,7.5,28781.25,28781.3125,2.333,9,1,2010-10-19
230251,2010,10,19,9.0,10.5,28781.375,28781.4375,1.667,6,1,2010-10-19
230252,2010,10,19,12.0,13.5,28781.5,28781.5625,1.333,5,1,2010-10-19
230253,2010,10,19,15.0,16.5,28781.625,28781.6875,0.667,3,1,2010-10-19
230254,2010,10,19,18.0,19.5,28781.75,28781.8125,0.667,3,1,2010-10-19
230255,2010,10,19,21.0,22.5,28781.875,28781.9375,1.333,5,1,2010-10-19
230256,2010,10,20,0.0,1.5,28782.0,28782.0625,2.0,7,1,2010-10-20
230257,2010,10,20,3.0,4.5,28782.125,28782.1875,1.333,5,1,2010-10-20
230258,2010,10,20,6.0,7.5,28782.25,28782.3125,0.333,2,1,2010-10-20
230259,2010,10,20,9.0,10.5,28782.375,28782.4375,1.333,5,1,2010-10-20
230260,2010,10,20,12.0,13.5,28782.5,28782.5625,2.0,7,1,2010-10-20
230261,2010,10,20,15.0,16.5,28782.625,28782.6875,0.333,2,1,2010-10-20
230262,2010,10,20,18.0,19.5,28782.75,28782.8125,1.0,4,1,2010-10-20
230263,2010,10,20,21.0,22.5,28782.875,28782.9375,1.0,4,1,2010-10-20
230264,2010,10,21,0.0,1.5,28783.0,28783.0625,1.667,6,1,2010-10-21
230265,2010,10,21,3.0,4.5,28783.125,28783.1875,0.667,3,1,2010-10-21
230266,2010,10,21,6.0,7.5,28783.25,28783.3125,0.0,0,1,2010-10-21
230267,2010,10,21,9.0,10.5,28783.375,28783.4375,0.333,2,1,2010-10-21
230268,2010,10,21,12.0,13.5,28783.5,28783.5625,1.0,4,1,2010-10-21
230269,2010,10,21,15.0,16.5,28783.625,28783.6875,1.0,4,1,2010-10-21
230270,2010,10,21,18.0,19.5,28783.75,28783.8125,0.667,3,1,2010-10-21
230271,2010,10,21,21.0,22.5,28783.875,28783.9375,0.0,0,1,2010-10-21
230272,2010,10,22,0.0,1.5,28784.0,28784.0625,0.0,0,1,2010-10-22
230273,2010,10,22,3.0,4.5,28784.125,28784.1875,0.667,3,1,2010-10-22
230274,2010,10,22,6.0,7.5,28784.25,28784.3125,1.333,5,1,2010-10-22
230275,2010,10,22,9.0,10.5,28784.375,28784.4375,1.0,4,1,2010-10-22
230276,2010,10,22,12.0,13.5,28784.5,28784.5625,1.0,4,1,2010-10-22
230277,2010,10,22,15.0,16.5,28784.625,28784.6875,1.333,5,1,2010-10-22
230278,2010,10,22,18.0,19.5,28784.75,28784.8125,2.333,9,1,2010-10-22
230279,2010,10,22,21.0,22.5,28784.875,28784.9375,3.0,15,1,2010-10-22
230280,2010,10,23,0.0,1.5,28785.0,28785.0625,3.667,22,1,2010-10-23
230281,2010,10,23,3.0,4.5,28785.125,28785.1875,2.667,12,1,2010-10-23
230282,2010,10,23,6.0,7.5,28785.25,28785.3125,3.667,22,1,2010-10-23
230283,2010,10,23,9.0,10.5,28785.375,28785.4375,4.333,32,1,2010-10-23
230284,2010,10,23,12.0,13.5,28785.5,28785.5625,5.0,48,1,2010-10-23
230285,2010,10,23,15.0,16.5,28785.625,28785.6875,3.667,22,1,2010-10-23
230286,2010,10,23,18.0,19.5,28785.75,28785.8125,3.0,15,1,2010-10-23
230287,2010,10,23,21.0,22.5,28785.875,28785.9375,4.667,39,1,2010-10-23
230288,2010,10,24,0.0,1.5,28786.0,28786.0625,3.667,22,1,2010-10-24
230289,2010,10,24,3.0,4.5,28786.125,28786.1875,4.0,27,1,2010-10-24
230290,2010,10,24,6.0,7.5,28786.25,28786.3125,2.333,9,1,2010-10-24
230291,2010,10,24,9.0,10.5,28786.375,28786.4375,3.0,15,1,2010-10-24
230292,2010,10,24,12.0,13.5,28786.5,28786.5625,3.0,15,1,2010-10-24
230293,2010,10,24,15.0,16.5,28786.625,28786.6875,3.0,15,1,2010-10-24
230294,2010,10,24,18.0,19.5,28786.75,28786.8125,4.0,27,1,2010-10-24
230295,2010,10,24,21.0,22.5,28786.875,28786.9375,2.333,9,1,2010-10-24
230296,2010,10,25,0.0,1.5,28787.0,28787.0625,1.333,5,1,2010-10-25
230297,2010,10,25,3.0,4.5,28787.125,28787.1875,2.0,7,1,2010-10-25
230298,2010,10,25,6.0,7.5,28787.25,28787.3125,2.0,7,1,2010-10-25
230299,2010,10,25,9.0,10.5,28787.375,28787.4375,1.667,6,1,2010-10-25
230300,2010,10,25,12.0,13.5,28787.5,28787.5625,2.667,12,1,2010-10-25
230301,2010,10,25,15.0,16.5,28787.625,28787.6875,1.0,4,1,2010-10-25
230302,2010,10,25,18.0,19.5,28787.75,28787.8125,2.667,12,1,2010-10-25
230303,2010,10,25,21.0,22.5,28787.875,28787.9375,1.333,5,1,2010-10-25
230304,2010,10,26,0.0,1.5,28788.0,28788.0625,2.667,12,1,2010-10-26
230305,2010,10,26,3.0,4.5,28788.125,28788.1875,1.667,6,1,2010-10-26
230306,2010,10,26,6.0,7.5,28788.25,28788.3125,2.0,7,1,2010-10-26
230307,2010,10,26,9.0,10.5,28788.375,28788.4375,2.0,7,1,2010-10-26
230308,2010,10,26,12.0,13.5,28788.5,28788.5625,1.333,5,1,2010-10-26
230309,2010,10,26,15.0,16.5,28788.625,28788.6875,2.0,7,1,2010-10-26
230310,2010,10,26,18.0,19.5,28788.75,28788.8125,3.0,15,1,2010-10-26
230311,2010,10,26,21.0,22.5,28788.875,28788.9375,2.0,7,1,2010-10-26
230312,2010,10,27,0.0,1.5,28789.0,28789.0625,0.667,3,1,2010-10-27
230313,2010,10,27,3.0,4.5,28789.125,28789.1875,1.0,4,1,2010-10-27
230314,2010,10,27,6.0,7.5,28789.25,28789.3125,1.333,5,1,2010-10-27
230315,2010,10,27,9.0,10.5,28789.375,28789.4375,0.667,3,1,2010-10-27
230316,2010,10,27,12.0,13.5,28789.5,28789.5625,1.0,4,1,2010-10-27
230317,2010,10,27,15.0,16.5,28789.625,28789.6875,0.667,3,1,2010-10-27
230318,2010,10,27,18.0,19.5,28789.75,28789.8125,2.667,12,1,2010-10-27
230319,2010,10,27,21.0,22.5,28789.875,28789.9375,1.0,4,1,2010-10-27
230320,2010,10,28,0.0,1.5,28790.0,28790.0625,0.667,3,1,2010-10-28
230321,2010,10,28,3.0,4.5,28790.125,28790.1875,0.333,2,1,2010-10-28
230322,2010,10,28,6.0,7.5,28790.25,28790.3125,0.667,3,1,2010-10-28
230323,2010,10,28,9.0,10.5,28790.375,28790.4375,1.333,5,1,2010-10-28
230324,2010,10,28,12.0,13.5,28790.5,28790.5625,1.333,5,1,2010-10-28
230325,2010,10,28,15.0,16.5,28790.625,28790.6875,1.0,4,1,2010-10-28
230326,2010,10,28,18.0,19.5,28790.75,28790.8125,1.0,4,1,2010-10-28
230327,2010,10,28,21.0,22.5,28790.875,28790.9375,0.333,2,1,2010-10-28
230328,2010,10,29,0.0,1.5,28791.0,28791.0625,1.667,6,1,2010-10-29
230329,2010,10,29,3.0,4.5,28791.125,28791.1875,2.0,7,1,2010-10-29
230330,2010,10,29,6.0,7.5,28791.25,28791.3125,0.667,3,1,2010-10-29
230331,2010,10,29,9.0,10.5,28791.375,28791.4375,0.0,0,1,2010-10-29
230332,2010,10,29,12.0,13.5,28791.5,28791.5625,1.0,4,1,2010-10-29
230333,2010,10,29,15.0,16.5,28791.625,28791.6875,1.0,4,1,2010-10-29
230334,2010,10,29,18.0,19.5,28791.75,28791.8125,0.0,0,1,2010-10-29
230335,2010,10,29,21.0,22.5,28791.875,28791.9375,0.0,0,1,2010-10-29
230336,2010,10,30,0.0,1.5,28792.0,28792.0625,0.0,0,1,2010-10-30
230337,2010,10,30,3.0,4.5,28792.125,28792.1875,0.0,0,1,2010-10-30
230338,2010,10,30,6.0,7.5,28792.25,28792.3125,0.0,0,1,2010-10-30
230339,2010,10,30,9.0,10.5,28792.375,28792.4375,1.0,4,1,2010-10-30
230340,2010,10,30,12.0,13.5,28792.5,28792.5625,0.667,3,1,2010-10-30
230341,2010,10,30,15.0,16.5,28792.625,28792.6875,1.667,6,1,2010-10-30
230342,2010,10,30,18.0,19.5,28792.75,28792.8125,0.0,0,1,2010-10-30
230343,2010,10,30,21.0,22.5,28792.875,28792.9375,0.333,2,1,2010-10-30
230344,2010,10,31,0.0,1.5,28793.0,28793.0625,0.0,0,1,2010-10-31
230345,2010,10,31,3.0,4.5,28793.125,28793.1875,1.333,5,1,2010-10-31
230346,2010,10,31,6.0,7.5,28793.25,28793.3125,0.667,3,1,2010-10-31
230347,2010,10,31,9.0,10.5,28793.375,28793.4375,2.0,7,1,2010-10-31
230348,2010,10,31,12.0,13.5,28793.5,28793.5625,2.333,9,1,2010-10-31
230349,2010,10,31,15.0,16.5,28793.625,28793.6875,0.667,3,1,2010-10-31
230350,2010,10,31,18.0,19.5,28793.75,28793.8125,0.667,3,1,2010-10-31
230351,2010,10,31,21.0,22.5,28793.875,28793.9375,1.0,4,1,2010-10-31
230352,2010,11,1,0.0,1.5,28794.0,28794.0625,0.0,0,1,2010-11-01
230353,2010,11,1,3.0,4.5,28794.125,28794.1875,0.667,3,1,2010-11-01
230354,2010,11,1,6.0,7.5,28794.25,28794.3125,1.333,5,1,2010-11-01
230355,2010,11,1,9.0,10.5,28794.375,28794.4375,0.667,3,1,2010-11-01
230356,2010,11,1,12.0,13.5,28794.5,28794.5625,1.667,6,1,2010-11-01
230357,2010,11,1,15.0,16.5,28794.625,28794.6875,0.0,0,1,2010-11-01
230358,2010,11,1,18.0,19.5,28794.75,28794.8125,0.667,3,1,2010-11-01
230359,2010,11,1,21.0,22.5,28794.875,28794.9375,0.667,3,1,2010-11-01
230360,2010,11,2,0.0,1.5,28795.0,28795.0625,0.333,2,1,2010-11-02
230361,2010,11,2,3.0,4.5,28795.125,28795.1875,0.333,2,1,2010-11-02
230362,2010,11,2,6.0,7.5,28795.25,28795.3125,1.0,4,1,2010-11-02
230363,2010,11,2,9.0,10.5,28795.375,28795.4375,1.333,5,1,2010-11-02
230364,2010,11,2,12.0,13.5,28795.5,28795.5625,0.333,2,1,2010-11-02
230365,2010,11,2,15.0,16.5,28795.625,28795.6875,0.333,2,1,2010-11-02
230366,2010,11,2,18.0,19.5,28795.75,28795.8125,0.333,2,1,2010-11-02
230367,2010,11,2,21.0,22.5,28795.875,28795.9375,0.333,2,1,2010-11-02
230368,2010,11,3,0.0,1.5,28796.0,28796.0625,1.667,6,1,2010-11-03
230369,2010,11,3,3.0,4.5,28796.125,28796.1875,1.667,6,1,2010-11-03
230370,2010,11,3,6.0,7.5,28796.25,28796.3125,1.0,4,1,2010-11-03
230371,2010,11,3,9.0,10.5,28796.375,28796.4375,1.0,4,1,2010-11-03
230372,2010,11,3,12.0,13.5,28796.5,28796.5625,1.0,4,1,2010-11-03
230373,2010,11,3,15.0,16.5,28796.625,28796.6875,1.0,4,1,2010-11-03
230374,2010,11,3,18.0,19.5,28796.75,28796.8125,1.667,6,1,2010-11-03
230375,2010,11,3,21.0,22.5,28796.875,28796.9375,0.667,3,1,2010-11-03
230376,2010,11,4,0.0,1.5,28797.0,28797.0625,1.667,6,1,2010-11-04
230377,2010,11,4,3.0,4.5,28797.125,28797.1875,1.333,5,1,2010-11-04
230378,2010,11,4,6.0,7.5,28797.25,28797.3125,0.0,0,1,2010-11-04
230379,2010,11,4,9.0,10.5,28797.375,28797.4375,0.667,3,1,2010-11-04
230380,2010,11,4,12.0,13.5,28797.5,28797.5625,1.333,5,1,2010-11-04
230381,2010,11,4,15.0,16.5,28797.625,28797.6875,0.667,3,1,2010-11-04
230382,2010,11,4,18.0,19.5,28797.75,28797.8125,0.0,0,1,2010-11-04
230383,2010,11,4,21.0,22.5,28797.875,28797.9375,0.667,3,1,2010-11-04
230384,2010,11,5,0.0,1.5,28798.0,28798.0625,0.0,0,1,2010-11-05
230385,2010,11,5,3.0,4.5,28798.125,28798.1875,0.0,0,1,2010-11-05
230386,2010,11,5,6.0,7.5,28798.25,28798.3125,0.667,3,1,2010-11-05
230387,2010,11,5,9.0,10.5,28798.375,28798.4375,1.0,4,1,2010-11-05
230388,2010,11,5,12.0,13.5,28798.5,28798.5625,1.0,4,1,2010-11-05
230389,2010,11,5,15.0,16.5,28798.625,28798.6875,1.333,5,1,2010-11-05
230390,2010,11,5,18.0,19.5,28798.75,28798.8125,0.667,3,1,2010-11-05
230391,2010,11,5,21.0,22.5,28798.875,28798.9375,0.0,0,1,2010-11-05
230392,2010,11,6,0.0,1.5,28799.0,28799.0625,0.0,0,1,2010-11-06
230393,2010,11,6,3.0,4.5,28799.125,28799.1875,0.0,0,1,2010-11-06
230394,2010,11,6,6.0,7.5,28799.25,28799.3125,0.0,0,1,2010-11-06
230395,2010,11,6,9.0,10.5,28799.375,28799.4375,0.333,2,1,2010-11-06
230396,2010,11,6,12.0,13.5,28799.5,28799.5625,0.333,2,1,2010-11-06
230397,2010,11,6,15.0,16.5,28799.625,28799.6875,0.667,3,1,2010-11-06
230398,2010,11,6,18.0,19.5,28799.75,28799.8125,0.0,0,1,2010-11-06
230399,2010,11,6,21.0,22.5,28799.875,28799.9375,0.667,3,1,2010-11-06
230400,2010,11,7,0.0,1.5,28800.0,28800.0625,0.667,3,1,2010-11-07
230401,2010,11,7,3.0,4.5,28800.125,28800.1875,0.0,0,1,2010-11-07
